0,1
76.689822,30.764456
76.61955976666667,30.78370675
76.54929753333333,30.8029575
76.47903529999999,30.822208250000003
76.40877306666665,30.841459000000004
76.33851083333332,30.860709750000005
76.26824859999998,30.879960500000006
76.19798636666664,30.899211250000008
76.1277241333333,30.91846200000001
76.05746189999996,30.93771275000001
75.98719966666663,30.95696350000001
75.91693743333329,30.976214250000012
75.84667519999995,30.976214250000012
75.77641296666661,30.976214250000012
75.70615073333327,30.976214250000012
75.63588849999994,30.976214250000012
75.5656262666666,30.976214250000012
75.49536403333326,30.976214250000012
75.42510179999992,30.976214250000012
75.35483956666658,30.976214250000012
75.28457733333325,30.976214250000012
75.21431509999991,30.976214250000012
75.14405286666657,30.976214250000012
75.07379063333323,30.976214250000012
75.0035283999999,30.976214250000012
74.93326616666656,30.976214250000012
74.86300393333322,30.976214250000012
74.79274169999988,30.976214250000012
74.72247946666654,30.976214250000012
74.6522172333332,30.976214250000012
